,bhk,locality,area,price
9672,1,JK IRIS,769,59.98
9674,1,JK IRIS,769,59.98
9675,2,JK IRIS,974,90.0
9676,1,JK IRIS,755,72.0
9678,2,JK IRIS,780,85.0
9686,1,JK IRIS,769,64.21
9697,2,JK IRIS,974,92.0
9698,1,JK IRIS,769,70.0
9699,1,JK IRIS,769,70.0
9700,2,JK IRIS,932,95.0
9701,2,JK IRIS,932,95.0
9702,1,JK IRIS,769,73.0
9712,2,JK IRIS,975,90.0
9713,2,JK IRIS,976,90.0
9714,2,JK IRIS,974,97.0
9715,2,JK IRIS,974,92.0
9716,2,JK IRIS,974,92.0
9717,2,JK IRIS,974,92.0
9719,2,JK IRIS,974,91.0
9720,2,JK IRIS,974,91.0
9723,1,JK IRIS,769,70.0
9724,2,JK IRIS,974,90.0
9727,1,JK IRIS,769,70.0
9728,2,JK IRIS,974,92.0
9729,2,JK IRIS,984,95.0
9731,1,JK IRIS,750,80.0
9732,2,JK IRIS,984,92.0
9738,1,JK IRIS,680,54.99
9739,1,JK IRIS,680,53.95
9744,2,JK IRIS,955,96.0
9745,1,JK IRIS,750,63.0
9746,1,JK IRIS,750,62.0
9747,1,JK IRIS,750,70.0
9749,2,JK IRIS,974,99.0
9751,1,JK IRIS,770,77.0
9752,1,JK IRIS,769,61.0
9753,1,JK IRIS,750,88.0
9754,1,JK IRIS Tower 1 And 2,680,68.0
9755,1,JK IRIS Tower 1 And 2,768,70.1
9756,1,JK IRIS Tower 1 And 2,768,72.0
9757,2,JK IRIS Tower 1 And 2,1137,98.0
9758,2,JK IRIS Tower 1 And 2,1137,98.0
9759,2,JK IRIS Tower 1 And 2,1137,98.0
9760,2,JK IRIS Tower 1 And 2,1137,98.0
9761,2,JK IRIS Tower 1 And 2,1137,98.0
9762,2,JK IRIS Tower 1 And 2,1137,98.0
9763,2,JK IRIS Tower 1 And 2,1137,98.0
9764,2,JK IRIS Tower 1 And 2,1137,98.0
9765,2,JK IRIS Tower 1 And 2,1137,98.0
9766,2,JK IRIS Tower 1 And 2,1137,98.0
9767,2,JK IRIS Tower 1 And 2,1137,98.0
9768,2,JK IRIS Tower 1 And 2,1137,98.0
9769,2,JK IRIS Tower 1 And 2,1137,98.0
9770,2,JK IRIS Tower 1 And 2,1137,98.0
9771,2,JK IRIS Tower 1 And 2,1137,98.0
9772,2,JK IRIS Tower 1 And 2,1137,98.0
9773,2,JK IRIS Tower 1 And 2,1137,98.0
9774,2,JK IRIS Tower 1 And 2,1137,98.0
9775,2,JK IRIS Tower 1 And 2,1137,98.0
9776,2,JK IRIS Tower 1 And 2,1137,98.0
9777,2,JK IRIS Tower 1 And 2,1137,98.0
9778,2,JK IRIS Tower 1 And 2,1137,98.0
9779,1,JK IRIS Tower 1 And 2,769,63.2
9780,1,JK IRIS Tower 1 And 2,769,63.4
9782,1,JK IRIS Tower 1 And 2,769,65.4
9783,2,JK IRIS Tower 1 And 2,1137,98.0
9784,1,JK IRIS Tower 1 And 2,731,65.0
9785,2,JK IRIS Tower 1 And 2,1030,95.0
9786,1,JK IRIS Tower 1 And 2,730,75.0
9787,1,JK IRIS Tower 1 And 2,769,61.52
9789,1,JK IRIS Tower 1 And 2,769,72.0
9794,2,JK IRIS Tower 1 And 2,984,88.56
9795,1,JK IRIS Tower 1 And 2,769,69.21
9796,2,JK IRIS Tower 1 And 2,974,87.66
9797,2,JK IRIS Tower 1 And 2,1013,91.17
9800,1,JK IRIS Tower 1 And 2,769,63.19
9804,2,JK IRIS Tower 1 And 2,1013,96.0
9805,1,JK IRIS Tower 1 And 2,710,53.99
9808,1,JK IRIS Tower 1 And 2,680,54.9
9811,2,JK IRIS Tower 1 And 2,974,99.0
9814,1,JK IRIS Tower 1 And 2,769,61.52
9818,1,JK IRIS Tower 1 And 2,769,65.0
9822,1,JK IRIS Tower 1 And 2,769,56.9
9824,1,JK IRIS Tower 1 And 2,769,61.52
9826,2,JK Iris Mira Road East 2nd Phase,999,94.58
9827,2,JK Iris Mira Road East 2nd Phase,999,92.56
9828,2,JK Iris Mira Road East 2nd Phase,999,83.0
9829,2,JK Iris Mira Road East 2nd Phase,999,96.36
9830,2,JK Iris Mira Road East 2nd Phase,1000,50.0
9831,2,JP Atria,900,94.0
9832,2,JP Atria,900,93.0
9834,1,JP Atria,873,69.0
9835,1,JP Atria,855,81.0
9838,1,JP Atria,720,73.0
9839,1,JP Atria,720,73.0
9847,1,JP Atria,750,73.0
9848,1,JP Atria,720,73.0
9852,1,JP Codename Dream Home Tower B,774,69.76
9853,2,JP Codename Dream Home Tower B,1000,92.44
9854,2,JP Codename Dream Home Tower B,1000,92.44
9855,2,JP Codename Dream Home Tower B,1010,94.0
9856,2,JP Codename Dream Home Tower B,1010,93.5
9857,2,JP Codename Dream Home Tower B,1010,93.5
9858,2,JP Codename Dream Home Tower B,996,89.7
9859,1,JP Codename Dream Home Tower B,745,68.6
9860,1,JP Codename Dream Home Tower B,745,68.5
9861,1,JP Codename Dream Home Tower B,710,67.1
9862,1,JP Codename Dream Home Tower B,745,75.5
9863,2,JP Codename Dream Home Tower B,1010,94.0
9864,1,JP Codename Dream Home Tower B,745,68.6
9865,1,JP Codename Dream Home Tower B,710,67.6
9866,2,JP Codename Dream Home Tower B,1010,94.0
9867,2,JP Codename Dream Home Tower B,1000,92.44
9868,2,JP Codename Dream Home Tower B,680,63.5
9870,1,JP Codename Dream Home Tower B,710,67.1
9872,1,JP Codename Dream Home Tower B,732,64.24
9873,1,JP Codename Dream Home Tower B,688,62.68
9874,1,JP Codename Dream Home Tower B,678,63.36
9875,1,JP Codename Dream Home Tower B,707,65.12
9876,1,JP Codename Dream Home Tower B,710,66.88
9877,1,JP Codename Dream Home Tower B,732,69.52
9878,1,JP Codename Dream Home Tower B,732,69.6
9879,1,JP Codename Dream Home Tower B,720,65.0
9880,1,JP Codename Dream Home Tower B,680,65.0
9882,1,JP Codename Dream Home Tower B,705,66.0
9885,1,JP Codename Dream Home Tower B,730,68.5
9886,1,JP Codename Dream Home Tower B,840,63.3
9887,1,JP Codename Dream Home Tower B,840,63.0
9888,1,JP Codename Dream Home Tower B,740,62.0
9889,1,JP Codename Dream Home Tower B,710,61.0
9890,1,JP Codename Dream Home Tower B,760,64.0
9891,1,JP Codename Dream Home Tower B,711,62.0
9892,1,JP Codename Dream Home Tower B,710,63.84
9893,1,JP Codename Dream Home Tower B,688,63.64
9894,1,JP Codename Dream Home Tower B,688,62.88
9895,1,JP Codename Dream Home Tower B,732,62.78
9896,1,JP Codename Dream Home Tower B,760,65.0
9897,1,JP Codename Dream Home Tower B,710,63.8
9898,1,JP Codename Dream Home Tower B,710,63.75
9899,1,JP Codename Dream Home Tower B,732,62.85
9900,1,JP Codename Dream Home Tower B,732,62.8
9901,1,JP Codename Dream Home Tower B,725,73.5
9902,1,JP Codename Dream Home Tower B,725,73.25
9903,1,JP Codename Dream Home Tower B,720,72.25
9904,1,JP Codename Dream Home Tower B,700,70.5
